value
-56
-56
-56
-57
-55
-58
-56
-59
-60
-59
-59
-60
-58
-57
-59
-56
-56
-56
-57
-56
-56
-59
-59
-59
-60
-56
-56
-56
-59
-57
-57
-60
-63
-60
-61
-61
-61
-61
-60
-58
-58
-60
-60
-56
-57
-57
-58
-58
-59
-57
-58
-60
-59
-59
-60
-57
-56
-61
-59
-59
-60
-56
-60
-58
-56
-57
-56
-57
-56
-55
-55
-59
-59
-67
-59
-58
-59
-59
-56
-56
-54
-55
-56
-57
-60
-58
-56
-57
-58
-59
-59
-59
-59
-60
-59
-56
-59
-56
-56
-59
-59
-56
-59
-59
-57
-59
-55
-56
-57
-59
-59
-57
-59
-57
-57
-57
-60
-57
-56
-59
-58
-60
-57
-59
-59
-60
-61
-59
-55
-56
-56
-59
-57
-59
-59
-60
-59
-57
-59
-59
-56
-57
-56
-57
-56
-57
-57
-57
-57
-60
-58
-57
-58
-59
-59
-59
-60
-57
-59
-57
-56
-59
-59
-60
-60
-60
-58
-58
-60
-59
-57
-58
-54
-59
-57
-57
-58
-60
-60
-59
-61
-58
-60
-59
-58
-55
-56
-58
-57
-58
-59
-54
-56
-57
-55
-57
-58
-59
-59
-60
-59
-60
-60
-56
-58
-61
-59
-60
-61
-57
-60
-58
-60
-59
-57
-59
-56
-61
-59
-58
-58
-60
-54
-57
-56
-57
-56
-56
-60
-58
-60
-57
-60
-55
-59
-59
-57
-57
-57
-57
-59
-59
-59
-59
-58
-60
-59
-59
-60
-60
-60
-60
-58
-60
-58
-58
-59
-57
-56
-57
-57
-59
-59
-60
-58
-58
-60
-61
-58
-57
-58
-57
-99
-59
-57
-56
-57
-57
-59
-56
-57
-60
-56
-57
-56
-57
-57
-58
-60
-58
-59
-111
-57
-58
-59
-59
-59
-57
-55
-55
-56
-57
-57
-58
-58
-59
-59
-56
-57
-57
-103
-56
-60
-55
-58
-58
-59
-60
-59
-57
-59
-59
-56
-58
-58
-59
-57
-56
-59
-60
-56
-56
-56
-56
-57
-56
-58
-57
-60
-58
-59
-59
-59
-59
-59
-58
-58
-56
-80
-75
-79
-79
-80
-80
-75
-78
-76
-82
-83
-78
-80
-102
-95
-83
-80
-79
-100
-85
-80
-80
-85
-76
-98
-76
-76
-82
-97
-80
-81
-82
-86
-76
-83
-76
-83
-80
-83
-79
-80
-76
-85
-80
-84
-75
-82
-88
-75
-88
-94
-83
-76
-79
-80
-82
-77
-81
-87
-80
-77
-76
-79
-76
-77
-83
-77
-79
-79
-84
-84
-84
-82
-76
-77
-83
-76
-79
-82
-80
-80
-81
-86
-83
-77
-83
-87
-95
-82
-56
-56
-55
-58
-59
-57
-57
-58
-57
-59
-59
-56
-60
-58
-54
-55
-59
-58
-57
-57
-55
-55
-57
-58
-55
-56
-56
-54
-56
-57
-55
-60
-60
-58
-54
-55
-61
-57
-56
-59
-58
-55
-57
-56
-58
-57
-58
-55
-54
-57
-59
-60
-57
-57
-54
-57
-55
-56
-55
-56
-54
-54
-54
-54
-56
-55
-55
-54
-57
-57
-55
-53
-55
-52
-55
-57
-56
-53
-56
-53
-54
-58
-57
-57
-54
-57
-57
-51
-55
-54
-54
-54
-55
-57
-55
-58
-60
-59
-58
-54
-56
-54
-53
-57
-55
-57
-54
-55
-57
-60
-59
-58
-58
-58
-56
-57
-55
-57
-55
-56
-59
-57
-57
-55
-58
-54
-56
-54
-56
-56
-58
-57
-60
-55
-57
-55
-54
-73
-60
-57
-58
-61
-58
-57
-58
-57
-59
-58
-57
-55
-59
-59
-58
-60
-56
-57
-54
-57
-59
-60
-57
-58
-103
-57
-59
-58
-57
-59
-57
-59
-58
-57
-57
-57
-59
-69
-80
-78
-89
-84
-87
-81
-85
-75
-77
-73
-87
-76
-75
-81
-85
-77
-88
-77
-75
-82
-75
-75
-77
-77
-79
-78
-86
-78
-78
-81
-81
-78
-82
-74
-89
-83
-73
-63
-60
-59
-56
-56
-55
-55
-56
-55
-57
-57
-57
-59
-58
-57
-57
-58
-55
-55
-56
-57
-58
-58
-58
-55
-57
-58
-57
-56
-58
-58
-60
-57
-54
-56
-57
-59
-58
-58
-55
-55
-56
-58
-58
-57
-59
-58
-54
-58
-56
-56
-55
-56
-56
-54
-56
-56
-57
-58
-58
-58
-55
-53
-53
-52
-54
-55
-58
-55
-58
-55
-58
-59
-59
-60
-56
-56
-56
-58
-56
-55
-57
-54
-58
-57
-55
-55
-58
-53
-53
-58
-55
-55
-55
-57
-55
-58
-57
-58
-58
-58
-55
-55
-59
-58
-58
-60
-58
-60
-56
-55
-58
-55
-58
-55
-55
-56
-57
-58
-58
-58
-57
-60
-53
-56
-56
-59
-58
-58
-58
-54
-56
-54
-54
-53
-88
-80
-82
-79
-81
-79
-83
-85
-73
-78
-78
-76
-85
-76
-80
-74
-80
-79
-76
-83
-82
-72
-72
-82
-74
-76
-74
-78
-76
-75
-75
-73
-78
-79
-76
-80
-79
-76
-79
-78
-78
-77
-76
-75
-75
-78
-83
-80
-79
-79
-85
-77
-79
-80
-79
-79
-81
-81
-85
-82
-83
-58
-58
-57
-55
-60
-61
-57
-57
-61
