value
-68
-68
-68
-70
-71
-71
-71
-68
-72
-70
-71
-70
-71
-67
-71
-69
-72
-69
-70
-71
-70
-73
-72
-76
-71
-53
-58
-56
-58
-58
-56
-57
-58
-57
-53
-57
-53
-57
-57
-58
-55
-58
-54
-54
-59
-56
-58
-55
-57
-57
-56
-57
-57
-57
-56
-57
-52
-56
-58
-55
-59
-56
-56
-57
-54
-57
-56
-56
-56
-52
-58
-59
-57
-58
-59
-55
-54
-52
-57
-56
-53
-55
-57
-59
-58
-53
-59
-56
-57
-55
-55
-57
-58
-51
-54
-54
-56
-52
-57
-57
-53
-57
-55
-53
-57
-54
-55
-55
-59
-55
-58
-52
-56
-57
-59
-54
-58
-59
-58
-52
-56
-54
-53
-54
-57
-57
-52
-58
-58
-57
-55
-56
-57
-55
-54
-57
-54
-52
-58
-58
-51
-54
-54
-52
-56
-57
-57
-58
-57
-53
-56
-57
-53
-56
-57
-54
-52
-54
-55
-55
-51
-70
-75
-74
-71
-73
-71
-70
-76
-75
-72
-71
-71
-71
-72
-74
-71
-73
-69
-74
-71
-72
-75
-72
-70
-69
-71
-71
-69
-71
-73
-75
-72
-70
-70
-71
-70
-71
-74
-70
-72
-69
-73
-71
-74
-71
-71
-72
-70
-75
-69
-70
-72
-69
-71
-71
-74
-71
-75
-74
-74
-75
-57
-59
-53
-54
-60
-57
-52
-51
-57
-57
-51
-51
-54
-56
-58
-56
-59
-57
-58
-55
-60
-59
-56
-58
-56
-57
-57
-54
-58
-59
-57
-58
-55
-58
-56
-58
-52
-52
-58
-56
-56
-58
-55
-54
-57
-60
-56
-54
-58
-56
-58
-55
-56
-57
-56
-53
-58
-57
-56
-52
-55
-56
-57
-58
-51
-53
-51
-55
-57
-58
-60
-52
-53
-52
-56
-56
-51
-55
-57
-56
-54
-57
-52
-56
-56
-55
-56
-57
-57
-56
-57
-58
-57
-56
-56
-60
-59
-60
-53
-53
-59
-56
-55
-55
-56
-56
-53
-57
-59
-57
-56
-58
-58
-59
-58
-51
-58
-58
-53
-73
-74
-72
-74
-71
-71
-73
-71
-68
-70
-69
-74
-73
-74
-74
-74
-71
-70
-69
-72
-73
-70
-70
-72
-71
-72
-72
-72
-74
-74
-68
-70
-71
-72
-71
-71
-73
-71
-68
-72
-74
-72
-70
-73
-70
-73
-70
-68
-68
-67
-72
-71
-68
-75
-72
-70
-71
-73
-70
-70
-70
-74
-72
-72
-74
-70
-70
-74
-71
-73
-71
-70
-73
-74
-73
-73
-71
-73
-71
-73
-71
-72
-70
-73
-72
-72
-73
-73
-68
-71
-69
-71
-70
-71
-71
-71
-70
-71
-72
-71
-68
-71
-68
-73
-70
-70
-69
-70
-73
-71
-70
-68
-69
-72
-69
-48
-51
-54
-50
-49
-52
-49
-48
-54
-75
-70
-68
-67
-71
-73
-72
-74
-54
-54
-59
-56
-58
-57
-55
-58
-54
-53
-58
-56
-56
-58
-56
-57
-58
-57
-56
-52
-53
-51
-56
-59
-57
-57
-57
-59
-59
-58
-55
-55
-53
-57
-55
-55
-58
-58
-57
-58
-58
-58
-58
-57
-56
-56
-56
-53
-57
-58
-60
-57
-57
-55
-59
-53
-56
-59
-57
-59
-58
-56
-56
-52
-58
-55
-53
-57
-56
-57
-57
-58
-57
-56
-54
-52
-59
-57
-57
-53
-51
-57
-58
-57
-52
-59
-57
-57
-57
-60
-56
-54
-55
-51
-51
-57
-56
-52
-53
-51
-53
-56
-53
-60
-59
-57
-56
-57
-57
-58
-54
-54
-60
-56
-57
-57
-58
-57
-57
-56
-59
-53
-57
-56
-56
-58
-53
-54
-52
-56
-53
-55
-56
-55
-59
