value
-61
-60
-60
-60
-59
-60
-60
-57
-63
-61
-63
-61
-58
-60
-57
-59
-62
-59
-60
-59
-60
-59
-59
-60
-62
-63
-60
-58
-59
-60
-59
-59
-63
-60
-60
-62
-59
-105
-60
-60
-63
-61
-61
-61
-59
-60
-62
-59
-62
-61
-57
-58
-60
-61
-61
-61
-61
-61
-61
-101
-63
-63
-61
-61
-74
-60
-58
-105
-62
-62
-64
-59
-61
-61
-60
-60
-61
-60
-60
-60
-63
-61
-60
-60
-59
-61
-60
-61
-60
-60
-61
-61
-60
-61
-60
-64
-61
-58
-64
-61
-59
-59
-60
-60
-62
-60
-60
-58
-61
-59
-61
-60
-57
-61
-62
-58
-64
-60
-62
-61
-60
-62
-60
-58
-60
-65
-60
-58
-64
-59
-60
-62
-61
-61
-63
-60
-64
-62
-62
-62
-61
-65
-60
-61
-59
-62
-60
-64
-61
-62
-61
-64
-62
-61
-61
-56
-57
-62
-64
-61
-58
-64
-58
-60
-58
-60
-58
-62
-64
-63
-58
-60
-65
-64
-60
-60
-58
-61
-62
-56
-60
-62
-57
-60
-60
-61
-63
-61
-61
-61
-67
-59
-59
-61
-61
-58
-62
-106
-58
-56
-62
-61
-66
-64
-61
-59
-61
-59
-61
-61
-57
-61
-58
-63
-58
-61
-60
-57
-59
-60
-62
-57
-59
-59
-61
-61
-59
-62
-66
-64
-63
-60
-60
-61
-65
-61
-63
-62
-64
-65
-60
-59
-65
-58
-57
-62
-58
-61
-61
-63
-63
-61
-65
-62
-62
-62
-60
-60
-62
-61
-63
-59
-62
-62
-62
-62
-63
-61
-65
-61
-65
-60
-58
-55
-62
-58
-62
-62
-58
-61
-62
-61
-61
-63
-62
-59
-59
-60
-61
-62
-61
-62
-59
-61
-65
-58
-60
-61
-65
-60
-61
-59
-65
-59
-65
-61
-61
-57
-61
-64
-61
-61
-64
-59
-60
-61
-59
-61
-63
-60
-65
-61
-61
-61
-60
-64
-62
-61
-61
-59
-62
-60
-61
-63
-60
-62
-61
-62
-60
-60
-62
-59
-59
-61
-63
-59
-65
-59
-62
-62
-65
-62
-62
-62
-59
-59
-59
-108
-61
-61
-58
-58
-61
-60
-62
-62
-62
-60
-62
-62
-64
-61
-63
-63
-65
-62
-62
-64
-59
-58
-62
-61
-61
-62
-62
-60
-59
-61
-63
-63
-59
-60
-63
-59
-58
-62
-61
-63
-63
-59
-60
-60
-65
-61
-62
-60
-64
-62
-61
-62
-58
-65
-63
-60
-65
-62
-61
-64
-58
-62
-64
-65
-59
-57
-65
-59
-62
-64
-62
-62
-60
-59
-61
-61
-62
-65
-64
-62
-61
-60
-58
-61
-60
-61
-62
-62
-59
-62
-61
-64
-59
-61
-59
-61
-59
-60
-59
-60
-62
-104
-59
-62
-57
-60
-64
-56
-62
-62
-59
-61
-65
-60
-62
-63
-60
-59
-61
-61
-61
-64
-64
-60
-61
-59
-64
-63
-65
-61
-62
-64
-57
-60
-58
-62
-62
-63
-59
-59
-62
-58
-61
-59
-62
-60
-60
-62
-56
-61
-59
-62
-58
-59
-58
-61
-58
-59
-58
-60
-61
-61
-61
-62
-64
-63
-61
-61
-62
-58
-59
-57
-63
-64
-58
-57
-57
-58
-61
-60
-59
-65
-61
-64
-62
-62
-65
-60
-60
-59
-55
-61
-64
-59
-57
-61
-62
-65
-65
-58
-60
-62
-61
-61
-65
-105
-65
-64
-59
-60
-61
-62
-57
-60
-58
-64
-62
-61
-63
-57
-62
-63
-64
-59
-63
-62
-61
-58
-63
-62
-59
-62
-55
-62
-60
-62
-59
-56
-62
-61
-61
-64
-61
-58
-62
-59
-59
-62
-62
-61
-61
-62
-62
-105
-61
-62
-61
-60
-59
-59
-58
-62
-61
-65
-58
-62
-58
-58
-62
-59
-65
-60
-60
-59
-57
-57
-59
-61
-61
-61
-64
-66
-62
-60
-62
-64
-61
-62
-61
-58
-58
-58
-62
-60
-65
-58
-60
-59
-61
-61
-64
-62
-63
-57
-61
-61
-62
-63
-62
-61
-62
-59
-61
-62
-59
-61
-59
-62
-64
-60
-60
-62
-62
-62
-63
-64
-62
-63
-59
-62
-64
-61
-61
-58
-58
-61
-59
-63
-62
-62
-62
-61
-60
-61
-62
-62
-62
-58
-61
-62
-59
-59
-62
-63
-59
-63
-62
-63
-57
-62
-61
-60
-63
-62
-61
-106
-64
-63
-59
-62
-59
-65
-59
-64
-65
-61
-105
-61
-63
-64
-62
-61
-57
-62
-59
-62
-61
-61
-65
-65
-64
-58
-62
-61
-63
-59
-58
-59
-61
-61
-59
-61
-64
-61
-62
-62
-63
-63
-64
-57
-59
-59
-62
-57
-62
-64
-61
-62
-59
-58
-58
-62
-58
-62
-65
-62
-57
-63
-61
-61
-60
-60
-64
-61
-58
-99
-62
-61
-63
-60
-62
-59
-62
-61
-61
-61
-61
-60
-63
-59
-60
-59
-58
-62
-59
-61
-59
-59
-60
-65
-62
-61
-62
-63
-62
-63
-62
-59
-65
-62
-59
-59
-59
-61
-61
-60
-62
-60
-61
-62
-62
-63
-61
-59
-62
-64
-61
-62
-62
-59
-62
-65
-56
-64
-62
-57
-61
-64
-61
-61
-62
-62
-62
-63
-62
-61
-63
-62
-58
-59
-62
-61
-58
-62
-62
-61
-59
-62
-59
-60
-63
-61
-59
-62
-62
-62
-63
-62
-62
-63
-61
-64
-63
-62
-61
-65
-62
-62
-64
-61
-64
-65
-62
-61
-59
-58
-61
-58
-58
-60
-61
-58
-61
-65
-58
-61
-65
-59
-61
-63
-61
-61
-62
-62
-61
-62
-61
-62
-64
-111
-65
-61
-64
-57
-58
-62
-62
-62
-61
-62
-62
-59
-61
-61
-61
-59
-65
-63
-62
-63
-61
-62
-62
-63
-62
-61
-63
-60
-64
-63
-64
-67
-64
-65
-62
-58
-58
-62
-56
-59
-61
-65
-58
-62
-65
-70
-63
-60
-62
-64
-61
-60
-62
-60
-60
-62
-63
-58
-60
-62
-61
-62
-62
-65
-61
-59
-60
-60
-61
-61
-61
-59
-61
-62
-57
-58
-64
-63
-62
-64
-60
-63
-61
-62
-63
-60
-62
-59
-63
-61
-57
-57
-58
-56
-56
-59
-63
-61
-60
-58
-60
-61
-60
-61
-57
-59
