value
-66
-63
-62
-60
-63
-65
-68
-65
-65
-65
-65
-64
-64
-64
-64
-65
-65
-64
-63
-65
-64
-67
-65
-64
-66
-65
-65
-65
-67
-66
-67
-62
-67
-62
-61
-67
-64
-62
-62
-66
-65
-65
-63
-64
-64
-67
-65
-67
-64
-61
-62
-62
-61
-61
-66
-65
-64
-65
-61
-63
-61
-62
-60
-62
-64
-61
-66
-65
-64
-66
-66
-68
-66
-66
-68
-63
-63
-61
-61
-62
-62
-61
-62
-61
-62
-62
-66
-61
-62
-65
-62
-62
-68
-65
-65
-67
-61
-61
-62
-66
-63
-62
-64
-68
-65
-65
-65
-64
-65
-66
-65
-65
-66
-64
-65
-65
-65
-64
-61
-65
-66
-61
-61
-61
-65
-65
-68
-62
-62
-61
-62
-61
-62
-61
-67
-64
-64
-62
-61
-62
-65
-65
-66
-67
-67
-68
-64
-63
-61
-61
-64
-67
-64
-66
-67
-64
-64
-62
-65
-65
-65
-62
-64
-65
-65
-65
-62
-64
-64
-64
-65
-65
-65
-65
-67
-65
-65
-65
-62
-66
-63
-65
-65
-68
-64
-67
-66
-67
-66
-62
-62
-65
-64
-61
-65
-64
-65
-65
-61
-64
-64
-66
-67
-65
-60
-62
-61
-63
-65
-62
-62
-61
-65
-65
-65
-62
-65
-67
-67
-64
-66
-62
-61
-65
-65
-66
-61
-63
-64
-67
-65
-65
-68
-64
-64
-67
-75
-67
-82
-67
-76
-70
-89
-82
-93
-88
-77
-65
-78
-68
-67
-81
-82
-71
-87
-89
-71
-69
-66
-74
-79
-70
-79
-70
-63
-75
-69
-69
-71
-87
-72
-74
-74
-90
-103
-69
-68
-65
-86
-69
-79
-76
-86
-75
-88
-71
-65
-65
-65
-76
-65
-69
-68
-83
-71
-66
-71
-84
-87
-70
-74
-74
-70
-94
-75
-65
-91
-69
-70
-93
-108
-66
-65
-65
-69
-75
-69
-78
-69
-74
-71
-73
-75
-75
-69
-71
-61
-68
-63
-69
-63
-66
-62
-62
-68
-65
-65
-66
-65
-67
-65
-63
-67
-64
-63
-63
-60
-62
-60
-64
-64
-59
-62
-60
-60
-60
-60
-59
-61
-59
-60
-61
-62
-61
-64
-65
-67
-64
-65
-68
-67
-64
-69
-64
-65
-62
-66
-69
-67
-64
-66
-67
-69
-70
-67
-67
-69
-70
-67
-70
-66
-65
-67
-69
-68
-67
-62
-61
-62
-63
-64
-65
-67
-66
-66
-62
-66
-60
-60
-60
-60
-63
-63
-69
-68
-63
-64
-60
-64
-67
-65
-67
-64
-68
-65
-65
-69
-68
-63
-61
-65
-67
-67
-64
-61
-63
-62
-64
-64
-65
-62
-67
-68
-65
-61
-66
-67
-61
-66
-66
-67
-64
-68
-62
-62
-62
-62
-63
-68
-67
-65
-62
-64
-67
-64
-66
-69
-68
-64
-68
-63
-65
-66
-65
-68
-65
-66
-69
-64
-62
-62
-62
-64
-65
-65
-65
-66
-63
-65
-64
-64
-64
-63
-62
-61
-61
-64
-63
-63
-64
-60
-61
-60
-61
-63
-67
-60
-65
-69
-64
-62
-64
-72
-74
-81
-71
-67
-74
-71
-72
-64
-63
-76
-66
-64
-73
-71
-73
-80
-73
-67
-80
-78
-70
-73
-63
-71
-71
-65
-76
-72
-72
-69
-75
-74
-65
-72
-67
-65
-72
-65
-67
-79
-65
-71
-67
-74
-76
-71
-68
-62
-63
-63
-63
-63
-73
-71
-69
-69
-72
-69
-71
-67
-70
-65
-63
-63
-63
-63
-61
-63
-63
-61
-66
-64
-64
-65
-70
-63
-64
-64
-63
-63
-63
-68
-64
-64
-65
-62
-68
-63
-69
-66
-65
-66
-67
-68
-67
-65
-66
-66
-68
-66
-67
-66
-67
-68
-67
-67
-62
-64
-63
-64
-67
-67
-67
-63
-63
-63
-63
-68
-64
-67
-63
-64
-67
-67
-65
-64
-63
-67
-65
-66
-67
-65
-66
-67
-63
-67
-63
-63
-63
-66
-64
-67
-66
-67
-66
-67
-68
-63
-67
-64
-69
-67
-65
-67
-65
-65
-63
-64
-64
-64
-66
-67
-67
-68
-67
-67
-67
-64
-65
-63
-63
-59
-67
-65
-69
-67
